,alpha,birthdate,deathdate,index,locx,locy,mutation_rate,mutations,parent_index,proliferation_rate
322,0.0,8.166666666666686,15.208333333333252,322,494,508,0.1,"[0, 12, 19]",210,1
323,0.5,8.208333333333352,15.208333333333252,323,499,493,0.1,"[0, 17]",251,1
324,0.0,8.208333333333352,15.208333333333252,324,488,497,0.1,[0],308,1
325,0.5,8.208333333333352,15.208333333333252,325,509,505,0.1,"[0, 27]",310,1
326,0.5,8.208333333333352,15.208333333333252,326,510,498,0.1,"[0, 1, 4, 6, 28]",259,1
327,0.0,8.208333333333352,15.208333333333252,327,487,500,0.1,[0],312,1
328,0.0,8.208333333333352,15.208333333333252,328,507,493,0.1,[0],215,1
329,0.5,8.208333333333352,10.624999999999984,329,509,506,0.1,[0],304,1
330,0.5,8.208333333333352,15.208333333333252,330,508,506,0.1,[0],268,1
331,0.5,8.250000000000018,15.208333333333252,331,510,500,0.1,"[0, 1, 4, 37]",311,1
332,0.5,8.250000000000018,9.125000000000005,332,507,503,0.1,"[0, 27]",230,1
333,0.0,8.250000000000018,15.208333333333252,333,487,498,0.1,[0],324,1
334,0.5,8.250000000000018,15.208333333333252,334,498,492,0.1,"[0, 17]",323,1
335,0.5,8.250000000000018,8.708333333333345,335,507,509,0.1,"[0, 18, 39]",234,1
336,0.5,8.250000000000018,15.208333333333252,336,508,500,0.1,"[0, 1, 4, 25]",246,1
337,0.5,8.250000000000018,15.208333333333252,337,494,509,0.1,"[0, 12, 19]",303,1
338,0.5,8.291666666666684,15.208333333333252,338,509,502,0.1,"[0, 1, 4, 30]",277,1
339,0.5,8.291666666666684,15.208333333333252,339,493,508,0.1,"[0, 3]",253,1
340,0.5,8.33333333333335,10.208333333333323,340,490,506,0.1,"[0, 24]",280,1
341,0.0,8.33333333333335,15.208333333333252,341,498,493,0.1,"[0, 10]",258,1
342,0.5,8.33333333333335,15.208333333333252,342,509,501,0.1,"[0, 1, 4, 30]",277,1
343,0.5,8.33333333333335,15.208333333333252,343,506,491,0.1,[0],272,1
344,0.0,8.33333333333335,15.208333333333252,344,500,511,0.1,"[0, 12]",313,1
345,0.0,8.375000000000016,15.208333333333252,345,486,499,0.1,[0],327,1
346,0.0,8.375000000000016,15.208333333333252,346,488,500,0.1,[0],254,1
347,0.5,8.375000000000016,15.208333333333252,347,509,504,0.1,"[0, 27]",247,1
348,0.0,8.416666666666682,15.208333333333252,348,490,507,0.1,"[0, 2]",284,1
349,0.5,8.416666666666682,15.208333333333252,349,492,496,0.1,"[0, 8, 40]",201,1
350,0.5,8.416666666666682,15.208333333333252,350,492,508,0.1,"[0, 3]",339,1
351,0.5,8.416666666666682,15.208333333333252,351,503,509,0.1,"[0, 18]",242,1
352,0.5,8.416666666666682,15.208333333333252,352,510,497,0.1,"[0, 1, 4, 6, 26]",229,1
353,0.5,8.458333333333348,10.583333333333318,353,510,505,0.1,[0],329,1
354,0.5,8.458333333333348,11.333333333333307,354,508,508,0.1,"[0, 18, 39]",335,1
355,0.5,8.500000000000014,8.625000000000012,355,496,493,0.1,[0],267,1
356,0.5,8.500000000000014,13.083333333333282,356,490,505,0.1,[0],171,1
357,0.0,8.500000000000014,15.208333333333252,357,502,511,0.1,"[0, 12, 16]",296,1
358,0.5,8.500000000000014,12.624999999999956,358,507,507,0.1,[0],268,1
359,0.5,8.500000000000014,15.208333333333252,359,504,509,0.1,"[0, 18]",351,1
360,0.5,8.54166666666668,15.208333333333252,360,492,507,0.1,"[0, 2]",294,1
361,0.5,8.54166666666668,15.208333333333252,361,497,493,0.1,"[0, 41]",104,1
362,0.5,8.583333333333346,15.208333333333252,362,511,498,0.1,"[0, 1, 4, 6, 28]",326,1
363,0.0,8.583333333333346,15.208333333333252,363,485,500,0.1,[0],345,1
364,0.5,8.583333333333346,15.208333333333252,364,509,503,0.1,"[0, 27]",310,1
365,0.0,8.583333333333346,15.208333333333252,365,505,491,0.1,[0],272,1
366,0.5,8.583333333333346,11.791666666666634,366,493,494,0.1,[0],235,1
367,0.0,8.625000000000012,15.208333333333252,367,500,491,0.1,[0],305,1
368,0.5,8.625000000000012,13.20833333333328,368,508,507,0.1,[0],330,1
369,0.0,8.625000000000012,15.208333333333252,369,487,499,0.1,[0],312,1
370,0.5,8.625000000000012,12.458333333333291,370,489,505,0.1,"[0, 24]",245,1
371,0.5,8.625000000000012,15.208333333333252,371,502,491,0.1,"[0, 42]",292,1
372,0.5,8.625000000000012,15.208333333333252,372,510,496,0.1,"[0, 1, 4, 6, 26]",257,1
373,0.5,8.666666666666679,12.749999999999954,373,510,501,0.1,"[0, 1, 4, 37]",311,1
374,0.5,8.666666666666679,9.749999999999996,374,508,509,0.1,"[0, 18, 39]",335,1
375,0.5,8.666666666666679,15.208333333333252,375,497,492,0.1,"[0, 17]",334,1
376,0.5,8.666666666666679,15.208333333333252,376,486,497,0.1,[0],333,1
377,0.5,8.708333333333345,15.208333333333252,377,491,496,0.1,"[0, 20]",315,1
378,0.5,8.708333333333345,15.208333333333252,378,493,509,0.1,"[0, 12, 19]",337,1
379,0.5,8.708333333333345,15.208333333333252,379,510,495,0.1,"[0, 1, 4, 6, 26]",257,1
380,0.5,8.708333333333345,15.208333333333252,380,486,500,0.1,"[0, 32]",320,1
381,0.0,8.708333333333345,15.208333333333252,381,498,510,0.1,"[0, 12]",279,1
382,0.5,8.708333333333345,15.208333333333252,382,491,508,0.1,"[0, 3]",350,1
383,0.0,8.708333333333345,15.208333333333252,383,502,512,0.1,"[0, 12, 16, 44]",357,1
384,0.5,8.75000000000001,10.45833333333332,384,493,493,0.1,[0],235,1
385,0.0,8.75000000000001,15.208333333333252,385,499,492,0.1,"[0, 10]",341,1
386,0.0,8.75000000000001,15.208333333333252,386,507,492,0.1,"[0, 38, 43]",316,1
387,0.5,8.75000000000001,11.499999999999972,387,510,502,0.1,"[0, 1, 4, 30]",342,1
388,0.5,8.75000000000001,15.208333333333252,388,505,509,0.1,"[0, 18]",186,1
389,0.0,8.791666666666677,15.208333333333252,389,506,490,0.1,"[0, 47]",365,1
390,0.5,8.833333333333343,10.624999999999984,390,494,492,0.1,[0],302,1
391,0.5,8.833333333333343,15.208333333333252,391,511,499,0.1,"[0, 1, 4, 6, 28]",362,1
392,0.0,8.875000000000009,15.208333333333252,392,507,489,0.1,[0],389,1
393,0.5,8.875000000000009,9.91666666666666,393,492,509,0.1,"[0, 3]",339,1
394,0.0,8.916666666666675,15.208333333333252,394,499,491,0.1,[0],367,1
395,0.5,8.916666666666675,13.833333333333272,395,510,503,0.1,"[0, 1, 4, 30]",338,1
396,0.5,8.916666666666675,15.208333333333252,396,505,506,0.1,[0],231,1
397,0.5,8.916666666666675,9.70833333333333,397,506,509,0.1,"[0, 18, 39]",234,1
398,0.5,8.916666666666675,15.208333333333252,398,511,500,0.1,"[0, 1, 4, 37]",331,1
399,0.0,8.958333333333341,15.208333333333252,399,487,497,0.1,"[0, 56]",324,1
400,0.5,8.958333333333341,15.208333333333252,400,491,507,0.1,"[0, 3]",350,1
401,0.5,8.958333333333341,12.04166666666663,401,506,507,0.1,[0],358,1
402,0.5,8.958333333333341,15.208333333333252,402,505,507,0.1,"[0, 18]",225,1
403,0.5,8.958333333333341,15.208333333333252,403,494,510,0.1,"[0, 12, 19]",303,1
404,0.5,9.000000000000007,15.208333333333252,404,499,512,0.1,"[0, 12]",344,1
405,0.5,9.000000000000007,15.208333333333252,405,488,503,0.1,"[0, 32]",261,1
406,0.0,9.000000000000007,15.208333333333252,406,503,510,0.1,"[0, 7, 36, 48]",300,1
407,0.5,9.000000000000007,15.208333333333252,407,500,490,0.1,"[0, 58]",278,1
408,0.5,9.041666666666673,9.208333333333337,408,495,494,0.1,[0],118,1
409,0.5,9.041666666666673,9.333333333333336,409,491,509,0.1,"[0, 3]",350,1
410,0.0,9.041666666666673,15.208333333333252,410,498,491,0.1,"[0, 10]",385,1
411,0.0,9.041666666666673,15.208333333333252,411,502,513,0.1,"[0, 12, 16, 44]",383,1
412,0.5,9.08333333333334,9.416666666666668,412,489,507,0.1,"[0, 24]",340,1
413,0.0,9.08333333333334,15.208333333333252,413,502,510,0.1,"[0, 12, 16, 45]",321,1
414,0.0,9.08333333333334,15.208333333333252,414,504,491,0.1,[0],244,1
415,0.5,9.08333333333334,10.291666666666655,415,487,502,0.1,"[0, 32, 49]",306,1
416,0.0,9.125000000000005,15.208333333333252,416,508,491,0.1,"[0, 38, 43, 52]",386,1
417,0.0,9.125000000000005,15.208333333333252,417,501,512,0.1,"[0, 12, 16]",357,1
418,0.5,9.125000000000005,15.208333333333252,418,490,508,0.1,"[0, 3]",382,1
419,0.0,9.125000000000005,15.208333333333252,419,507,503,0.1,[0],223,1
420,0.0,9.125000000000005,15.208333333333252,420,505,490,0.1,"[0, 61]",365,1
421,0.5,9.125000000000005,9.999999999999993,421,511,503,0.1,"[0, 1, 4, 30]",387,1
422,0.0,9.125000000000005,15.208333333333252,422,500,510,0.1,"[0, 12, 16]",206,1
423,0.5,9.166666666666671,15.208333333333252,423,509,494,0.1,"[0, 1, 4, 6]",293,1
424,0.5,9.166666666666671,10.708333333333316,424,489,508,0.1,"[0, 24]",412,1
425,0.5,9.166666666666671,15.208333333333252,425,489,506,0.1,"[0, 24]",340,1
426,0.5,9.166666666666671,13.166666666666615,426,487,504,0.1,"[0, 32, 62, 101]",405,1
427,0.0,9.208333333333337,15.208333333333252,427,497,511,0.1,"[0, 12]",381,1
428,0.5,9.208333333333337,9.333333333333336,428,489,509,0.1,"[0, 3]",418,1
429,0.5,9.208333333333337,9.624999999999998,429,496,493,0.1,"[0, 41]",104,1
430,0.5,9.208333333333337,15.208333333333252,430,509,493,0.1,"[0, 1, 4, 6]",423,1
431,0.5,9.208333333333337,14.749999999999925,431,512,499,0.1,"[0, 1, 4, 37, 120]",398,1
432,0.5,9.250000000000004,15.208333333333252,432,489,496,0.1,"[0, 20]",315,1
433,0.5,9.29166666666667,15.208333333333252,433,503,491,0.1,[0],243,1
434,0.5,9.29166666666667,15.208333333333252,434,495,494,0.1,"[0, 46]",135,1
435,0.5,9.29166666666667,9.749999999999996,435,510,507,0.1,[0],329,1
436,0.0,9.29166666666667,15.208333333333252,436,498,511,0.1,"[0, 12, 50]",279,1
437,0.5,9.29166666666667,15.208333333333252,437,485,499,0.1,"[0, 64]",345,1
438,0.0,9.29166666666667,15.208333333333252,438,486,498,0.1,[0],369,1
439,0.5,9.29166666666667,10.708333333333316,439,507,509,0.1,"[0, 18]",225,1
440,0.5,9.333333333333336,15.208333333333252,440,484,499,0.1,[0],437,1
441,0.5,9.333333333333336,15.208333333333252,441,495,511,0.1,"[0, 12, 66]",269,1
442,0.0,9.333333333333336,15.208333333333252,442,507,490,0.1,"[0, 47]",389,1
443,0.5,9.333333333333336,15.208333333333252,443,494,511,0.1,"[0, 12, 35]",314,1
444,0.0,9.375000000000002,15.208333333333252,444,484,501,0.1,[0],363,1
445,0.5,9.375000000000002,9.458333333333334,445,505,510,0.1,"[0, 18, 39]",397,1
446,0.0,9.375000000000002,15.208333333333252,446,503,511,0.1,"[0, 7, 36, 48, 51]",406,1
447,0.5,9.375000000000002,15.208333333333252,447,511,495,0.1,"[0, 1, 4, 6, 26, 63]",372,1
448,0.5,9.375000000000002,15.208333333333252,448,490,496,0.1,"[0, 20, 59]",315,1
449,0.0,9.416666666666668,15.208333333333252,449,488,496,0.1,[0],290,1
450,0.5,9.416666666666668,10.45833333333332,450,510,506,0.1,[0],353,1
451,0.5,9.416666666666668,9.541666666666666,451,492,494,0.1,[0],266,1
452,0.5,9.416666666666668,15.208333333333252,452,511,496,0.1,"[0, 1, 4, 6, 26, 80]",352,1
453,0.5,9.416666666666668,15.208333333333252,453,510,504,0.1,"[0, 27]",364,1
454,0.0,9.458333333333334,15.208333333333252,454,509,492,0.1,"[0, 1, 4, 6]",301,1
455,0.0,9.458333333333334,15.208333333333252,455,499,490,0.1,[0],367,1
456,0.5,9.458333333333334,15.208333333333252,456,492,495,0.1,"[0, 20]",377,1
457,0.0,9.458333333333334,15.208333333333252,457,499,511,0.1,"[0, 12]",313,1
458,0.5,9.458333333333334,15.208333333333252,458,493,510,0.1,"[0, 12, 35]",443,1
459,0.5,9.458333333333334,10.208333333333323,459,486,502,0.1,"[0, 32, 49, 54]",415,1
460,0.5,9.458333333333334,15.208333333333252,460,510,493,0.1,"[0, 1, 4, 6]",423,1
461,0.5,9.458333333333334,11.166666666666643,461,485,501,0.1,"[0, 32]",380,1
462,0.5,9.5,15.208333333333252,462,511,497,0.1,"[0, 1, 4, 6, 26]",372,1
463,0.0,9.5,15.208333333333252,463,497,512,0.1,"[0, 12, 50]",436,1
464,0.5,9.5,15.208333333333252,464,504,510,0.1,"[0, 18]",351,1
465,0.5,9.5,13.708333333333274,465,512,495,0.1,"[0, 1, 4, 6, 26, 93]",447,1
466,0.5,9.5,10.291666666666655,466,486,503,0.1,"[0, 32, 49]",415,1
467,0.5,9.5,10.208333333333323,467,491,509,0.1,"[0, 3, 53]",393,1
468,0.5,9.541666666666666,15.208333333333252,468,486,501,0.1,[0],327,1
469,0.5,9.541666666666666,15.208333333333252,469,496,492,0.1,"[0, 17]",375,1
470,0.0,9.541666666666666,15.208333333333252,470,504,512,0.1,"[0, 7, 36, 48, 51]",446,1
471,0.5,9.541666666666666,15.208333333333252,471,483,500,0.1,[0],440,1
472,0.5,9.583333333333332,15.208333333333252,472,491,494,0.1,"[0, 20, 69]",456,1
473,0.0,9.583333333333332,15.208333333333252,473,507,491,0.1,"[0, 38, 43, 52]",416,1
474,0.0,9.583333333333332,15.208333333333252,474,504,490,0.1,[0],365,1
475,0.5,9.583333333333332,15.208333333333252,475,501,489,0.1,[0],407,1
476,0.5,9.583333333333332,12.416666666666625,476,511,505,0.1,"[0, 27, 81]",453,1
477,0.5,9.583333333333332,9.749999999999996,477,491,510,0.1,"[0, 3]",393,1
478,0.5,9.583333333333332,9.999999999999993,478,492,510,0.1,"[0, 3, 53]",467,1
479,0.5,9.583333333333332,9.624999999999998,479,505,511,0.1,"[0, 18]",464,1
480,0.0,9.583333333333332,15.208333333333252,480,508,490,0.1,"[0, 47]",442,1
481,0.0,9.624999999999998,15.208333333333252,481,501,511,0.1,"[0, 12, 16]",417,1
482,0.5,9.624999999999998,10.66666666666665,482,511,506,0.1,"[0, 27]",476,1
483,0.5,9.624999999999998,11.041666666666645,483,484,500,0.1,"[0, 32]",461,1
484,0.0,9.624999999999998,15.208333333333252,484,506,489,0.1,"[0, 47]",389,1
485,0.5,9.624999999999998,12.99999999999995,485,488,505,0.1,"[0, 24]",245,1
486,0.0,9.666666666666664,15.208333333333252,486,501,490,0.1,[0],367,1
487,0.5,9.666666666666664,10.791666666666648,487,512,502,0.1,"[0, 1, 4, 30]",421,1
488,0.0,9.666666666666664,15.208333333333252,488,501,513,0.1,"[0, 12, 16, 44]",411,1
489,0.5,9.666666666666664,15.208333333333252,489,511,501,0.1,"[0, 1, 4, 37]",373,1
490,0.0,9.666666666666664,15.208333333333252,490,500,512,0.1,"[0, 12, 16, 57]",481,1
491,0.5,9.666666666666664,15.208333333333252,491,485,502,0.1,"[0, 32, 49, 54]",459,1
492,0.5,9.70833333333333,15.208333333333252,492,486,504,0.1,"[0, 32]",298,1
493,0.5,9.70833333333333,15.208333333333252,493,509,491,0.1,"[0, 38, 43, 52, 55]",416,1
494,0.0,9.749999999999996,15.208333333333252,494,508,489,0.1,"[0, 47]",480,1
495,0.5,9.749999999999996,11.499999999999972,495,512,501,0.1,"[0, 1, 4, 37, 78]",398,1
496,0.5,9.749999999999996,10.374999999999988,496,508,510,0.1,"[0, 18]",439,1
497,0.0,9.749999999999996,15.208333333333252,497,500,489,0.1,[0],486,1
498,0.0,9.791666666666663,15.208333333333252,498,510,491,0.1,"[0, 1, 4, 6]",454,1
499,0.5,9.791666666666663,15.208333333333252,499,498,489,0.1,[0],455,1
500,0.0,9.791666666666663,15.208333333333252,500,487,496,0.1,[0],324,1
501,0.5,9.791666666666663,9.999999999999993,501,506,509,0.1,"[0, 18, 39]",234,1
502,0.5,9.833333333333329,15.208333333333252,502,491,495,0.1,"[0, 8, 40]",349,1
503,0.5,9.833333333333329,11.166666666666643,503,487,505,0.1,"[0, 24]",485,1
504,0.0,9.833333333333329,15.208333333333252,504,503,512,0.1,"[0, 12, 16]",357,1
505,0.5,9.833333333333329,12.083333333333297,505,511,502,0.1,"[0, 1, 4, 37]",373,1
506,0.5,9.833333333333329,15.208333333333252,506,501,488,0.1,[0],497,1
507,0.5,9.833333333333329,15.208333333333252,507,508,492,0.1,"[0, 38, 43, 52, 55]",493,1
508,0.5,9.833333333333329,15.208333333333252,508,503,490,0.1,"[0, 42]",371,1
509,0.0,9.833333333333329,15.208333333333252,509,488,495,0.1,[0],449,1
510,0.0,9.833333333333329,15.208333333333252,510,504,489,0.1,"[0, 70]",420,1
511,0.0,9.874999999999995,15.208333333333252,511,486,496,0.1,"[0, 56]",399,1
512,0.0,9.874999999999995,15.208333333333252,512,500,513,0.1,"[0, 12, 16, 57]",490,1
513,0.5,9.91666666666666,15.208333333333252,513,504,511,0.1,"[0, 7, 36, 48, 51]",446,1
514,0.0,9.958333333333327,15.208333333333252,514,498,512,0.1,"[0, 12]",457,1
515,0.5,9.958333333333327,14.249999999999932,515,490,495,0.1,"[0, 20]",448,1
516,0.5,9.958333333333327,15.208333333333252,516,502,490,0.1,[0],278,1
517,0.5,9.958333333333327,15.208333333333252,517,494,493,0.1,"[0, 46, 96]",434,1
518,0.5,9.958333333333327,15.208333333333252,518,483,499,0.1,[0],471,1
519,0.5,9.999999999999993,10.291666666666655,519,513,501,0.1,"[0, 1, 4, 37]",495,1
520,0.5,9.999999999999993,10.24999999999999,520,513,495,0.1,"[0, 1, 4, 6, 26]",465,1
521,0.0,9.999999999999993,15.208333333333252,521,503,489,0.1,[0],474,1
522,0.5,9.999999999999993,14.1666666666666,522,510,494,0.1,"[0, 1, 4, 6]",430,1
523,0.5,10.041666666666659,15.208333333333252,523,482,500,0.1,[0],518,1
524,0.5,10.041666666666659,15.208333333333252,524,493,511,0.1,"[0, 12, 19]",403,1
525,0.0,10.041666666666659,15.208333333333252,525,502,489,0.1,[0],486,1
526,0.5,10.041666666666659,15.208333333333252,526,505,510,0.1,"[0, 7, 36, 48, 51]",513,1
527,0.0,10.041666666666659,15.208333333333252,527,499,514,0.1,"[0, 12, 16, 57]",512,1
528,0.5,10.041666666666659,15.208333333333252,528,499,489,0.1,"[0, 58]",407,1
529,0.0,10.041666666666659,15.208333333333252,529,502,488,0.1,[0],521,1
530,0.0,10.083333333333325,15.208333333333252,530,509,490,0.1,"[0, 38, 43, 52]",416,1
531,0.0,10.083333333333325,15.208333333333252,531,503,513,0.1,"[0, 12, 16, 44]",383,1
532,0.5,10.083333333333325,15.208333333333252,532,510,492,0.1,"[0, 38, 43, 52, 55, 65]",493,1
533,0.5,10.124999999999991,15.208333333333252,533,489,495,0.1,"[0, 20, 59]",448,1
534,0.5,10.124999999999991,10.791666666666648,534,511,503,0.1,"[0, 1, 4, 30]",395,1
535,0.5,10.166666666666657,15.208333333333252,535,489,503,0.1,"[0, 60]",197,1
536,0.0,10.166666666666657,15.208333333333252,536,505,489,0.1,"[0, 61]",420,1
537,0.5,10.166666666666657,15.208333333333252,537,492,509,0.1,"[0, 12, 35]",458,1
538,0.5,10.166666666666657,10.45833333333332,538,512,500,0.1,"[0, 1, 4, 37]",519,1
539,0.0,10.166666666666657,15.208333333333252,539,485,498,0.1,[0],438,1
540,0.5,10.166666666666657,15.208333333333252,540,495,491,0.1,"[0, 17]",469,1
541,0.0,10.166666666666657,15.208333333333252,541,498,513,0.1,"[0, 12]",514,1
542,0.0,10.166666666666657,15.208333333333252,542,504,513,0.1,"[0, 7, 36, 48, 51]",470,1
543,0.5,10.208333333333323,10.916666666666647,543,514,494,0.1,"[0, 1, 4, 6, 26]",520,1
544,0.5,10.208333333333323,12.249999999999961,544,486,505,0.1,"[0, 32, 62]",426,1
545,0.5,10.208333333333323,12.04166666666663,545,493,495,0.1,[0],235,1
546,0.5,10.208333333333323,11.666666666666636,546,497,491,0.1,"[0, 17]",469,1
547,0.5,10.208333333333323,14.958333333333256,547,494,496,0.1,[0],288,1
548,0.5,10.208333333333323,14.1666666666666,548,511,494,0.1,"[0, 1, 4, 6, 26, 63]",447,1
549,0.5,10.208333333333323,15.208333333333252,549,492,510,0.1,"[0, 12, 19]",524,1
550,0.5,10.208333333333323,15.208333333333252,550,490,506,0.1,[0],356,1
551,0.5,10.208333333333323,11.458333333333306,551,511,492,0.1,"[0, 1, 4, 6]",460,1
552,0.0,10.208333333333323,15.208333333333252,552,507,488,0.1,"[0, 68]",392,1
553,0.5,10.24999999999999,15.208333333333252,553,484,498,0.1,"[0, 64]",437,1
554,0.0,10.24999999999999,15.208333333333252,554,503,488,0.1,[0],521,1
555,0.0,10.24999999999999,15.208333333333252,555,487,494,0.1,[0],509,1
556,0.0,10.291666666666655,15.208333333333252,556,487,495,0.1,[0],449,1
557,0.5,10.291666666666655,14.833333333333258,557,511,504,0.1,"[0, 1, 4, 30]",395,1
558,0.5,10.291666666666655,15.208333333333252,558,495,493,0.1,"[0, 46]",517,1
559,0.5,10.291666666666655,14.291666666666599,559,512,496,0.1,"[0, 1, 4, 6, 26]",452,1
560,0.5,10.291666666666655,15.208333333333252,560,486,502,0.1,[0],468,1
561,0.0,10.333333333333321,15.208333333333252,561,509,489,0.1,"[0, 47, 67]",480,1
562,0.5,10.333333333333321,12.499999999999957,562,513,495,0.1,"[0, 1, 4, 6, 26]",559,1
563,0.5,10.333333333333321,15.208333333333252,563,511,491,0.1,"[0, 38, 43, 52, 55, 65]",532,1
564,0.5,10.333333333333321,14.499999999999929,564,487,502,0.1,"[0, 32]",271,1
565,0.5,10.333333333333321,15.208333333333252,565,496,493,0.1,"[0, 46]",434,1
566,0.5,10.333333333333321,12.666666666666622,566,496,512,0.1,"[0, 12, 66]",441,1
567,0.5,10.333333333333321,10.624999999999984,567,512,491,0.1,"[0, 1, 4, 6]",551,1
568,0.5,10.333333333333321,11.333333333333307,568,492,493,0.1,[0],384,1
569,0.0,10.333333333333321,15.208333333333252,569,504,488,0.1,[0],510,1
570,0.5,10.333333333333321,15.208333333333252,570,490,494,0.1,"[0, 20]",472,1
571,0.5,10.333333333333321,11.124999999999977,571,487,506,0.1,"[0, 24]",485,1
572,0.0,10.374999999999988,15.208333333333252,572,499,513,0.1,"[0, 12, 16, 57, 72]",490,1
573,0.5,10.374999999999988,15.208333333333252,573,485,503,0.1,"[0, 87]",560,1
574,0.5,10.374999999999988,15.208333333333252,574,500,488,0.1,"[0, 58]",528,1
575,0.5,10.374999999999988,11.708333333333302,575,488,506,0.1,"[0, 24, 71]",370,1
576,0.5,10.374999999999988,11.708333333333302,576,511,493,0.1,"[0, 1, 4, 6]",522,1
577,0.0,10.374999999999988,15.208333333333252,577,484,497,0.1,[0],539,1
578,0.0,10.374999999999988,15.208333333333252,578,502,514,0.1,"[0, 12, 16, 44]",531,1
579,0.0,10.416666666666654,15.208333333333252,579,500,514,0.1,"[0, 12, 16, 57]",572,1
580,0.0,10.416666666666654,15.208333333333252,580,497,513,0.1,"[0, 12]",514,1
581,0.5,10.416666666666654,13.458333333333277,581,509,507,0.1,[0],330,1
582,0.5,10.416666666666654,15.208333333333252,582,501,514,0.1,"[0, 12, 16, 44]",411,1
583,0.5,10.45833333333332,15.208333333333252,583,491,509,0.1,"[0, 12, 35]",537,1
584,0.5,10.45833333333332,15.208333333333252,584,513,494,0.1,"[0, 1, 4, 6, 26]",562,1
585,0.0,10.45833333333332,15.208333333333252,585,488,494,0.1,[0],509,1
586,0.0,10.499999999999986,15.208333333333252,586,486,494,0.1,[0],556,1
587,0.5,10.499999999999986,15.208333333333252,587,490,493,0.1,"[0, 20, 106]",472,1
588,0.0,10.499999999999986,15.208333333333252,588,486,495,0.1,[0],500,1
589,0.0,10.499999999999986,15.208333333333252,589,484,496,0.1,[0],577,1
590,0.0,10.499999999999986,15.208333333333252,590,485,496,0.1,"[0, 56]",511,1
591,0.5,10.499999999999986,15.208333333333252,591,494,512,0.1,"[0, 12, 19]",524,1
592,0.5,10.499999999999986,15.208333333333252,592,505,511,0.1,"[0, 7, 36, 48, 51]",526,1
593,0.5,10.499999999999986,15.208333333333252,593,490,509,0.1,"[0, 12, 35, 89]",583,1
594,0.5,10.541666666666652,11.874999999999966,594,512,504,0.1,"[0, 1, 4, 30]",534,1
595,0.0,10.541666666666652,15.208333333333252,595,509,488,0.1,"[0, 47, 67]",561,1
596,0.5,10.541666666666652,15.208333333333252,596,490,510,0.1,"[0, 12, 35]",583,1
597,0.0,10.541666666666652,15.208333333333252,597,508,488,0.1,"[0, 68]",552,1
598,0.5,10.583333333333318,12.333333333333293,598,510,507,0.1,"[0, 27]",482,1
599,0.0,10.583333333333318,15.208333333333252,599,510,490,0.1,"[0, 47, 67]",561,1
600,0.5,10.583333333333318,11.541666666666638,600,512,494,0.1,"[0, 1, 4, 6, 26, 63]",548,1
601,0.5,10.583333333333318,15.208333333333252,601,491,493,0.1,"[0, 20, 69]",472,1
602,0.0,10.624999999999984,15.208333333333252,602,498,490,0.1,[0],455,1
603,0.5,10.624999999999984,15.041666666666588,603,492,494,0.1,"[0, 20, 69]",472,1
604,0.5,10.624999999999984,15.208333333333252,604,495,492,0.1,"[0, 46]",517,1
605,0.0,10.624999999999984,15.208333333333252,605,485,494,0.1,[0],588,1
606,0.5,10.66666666666665,15.208333333333252,606,489,494,0.1,"[0, 127]",509,1
607,0.0,10.66666666666665,15.208333333333252,607,503,514,0.1,"[0, 12, 16, 44, 105]",411,1
608,0.5,10.66666666666665,11.874999999999966,608,506,509,0.1,"[0, 18]",225,1
609,0.5,10.66666666666665,15.12499999999992,609,510,505,0.1,"[0, 27, 121]",453,1
610,0.0,10.708333333333316,15.208333333333252,610,505,488,0.1,"[0, 70]",510,1
611,0.5,10.708333333333316,14.666666666666593,611,489,492,0.1,"[0, 20]",587,1
612,0.5,10.708333333333316,15.208333333333252,612,496,491,0.1,"[0, 17, 92]",540,1
613,0.5,10.708333333333316,11.374999999999973,613,512,493,0.1,"[0, 1, 4, 6]",576,1
614,0.5,10.749999999999982,13.333333333333279,614,513,496,0.1,"[0, 1, 4, 6, 26]",559,1
615,0.5,10.749999999999982,15.208333333333252,615,489,507,0.1,[0],550,1
616,0.0,10.749999999999982,15.208333333333252,616,506,487,0.1,"[0, 68]",552,1
617,0.5,10.749999999999982,10.87499999999998,617,512,503,0.1,"[0, 1, 4, 30]",534,1
618,0.5,10.749999999999982,15.208333333333252,618,486,503,0.1,[0],560,1
619,0.0,10.791666666666648,15.208333333333252,619,496,513,0.1,"[0, 12, 50]",463,1
620,0.5,10.791666666666648,12.749999999999954,620,487,507,0.1,"[0, 24, 71]",575,1
621,0.0,10.791666666666648,15.208333333333252,621,485,495,0.1,[0],588,1
622,0.5,10.791666666666648,15.208333333333252,622,491,510,0.1,"[0, 12, 19]",549,1
623,0.0,10.833333333333314,15.208333333333252,623,498,514,0.1,"[0, 12, 16, 57, 72]",572,1
624,0.5,10.833333333333314,15.208333333333252,624,512,500,0.1,"[0, 1, 4, 37]",489,1
625,0.0,10.833333333333314,15.208333333333252,625,507,487,0.1,"[0, 68]",597,1
626,0.5,10.833333333333314,11.749999999999968,626,513,505,0.1,"[0, 1, 4, 30]",594,1
627,0.5,10.833333333333314,14.91666666666659,627,510,506,0.1,"[0, 27, 73]",325,1
628,0.5,10.833333333333314,13.74999999999994,628,509,506,0.1,"[0, 27]",609,1
629,0.0,10.87499999999998,15.208333333333252,629,506,488,0.1,[0],392,1
