,alpha,birthdate,deathdate,index,locx,locy,mutation_rate,mutations,parent_index,proliferation_rate
47,0.5,4.2916666666666625,4.416666666666663,47,498,502,0.25,[14],24,1
48,0.5,4.2916666666666625,14.499999999999929,48,498,501,0.25,[],24,1
49,0.5,4.3333333333333295,4.541666666666664,49,498,499,0.25,"[11, 17]",14,1
50,0.5,4.3333333333333295,14.499999999999929,50,499,500,0.25,[],14,1
51,0.5,4.3333333333333295,14.499999999999929,51,502,500,0.25,"[0, 10]",46,1
52,0.5,4.3333333333333295,4.708333333333332,52,501,501,0.25,"[0, 10]",46,1
53,0.5,4.3333333333333295,6.25000000000001,53,496,498,0.25,[5],36,1
54,0.5,4.3333333333333295,4.45833333333333,54,497,497,0.25,"[5, 12, 16]",36,1
55,0.5,4.3749999999999964,14.499999999999929,55,500,501,0.25,[],41,1
56,0.5,4.3749999999999964,5.29166666666667,56,500,502,0.25,"[13, 28]",41,1
57,0.5,4.416666666666663,6.041666666666675,57,497,501,0.25,[14],47,1
58,0.5,4.416666666666663,4.583333333333331,58,498,502,0.25,[],47,1
59,0.5,4.416666666666663,4.624999999999998,59,502,501,0.25,"[0, 15, 19]",20,1
60,0.5,4.416666666666663,14.499999999999929,60,501,500,0.25,[0],20,1
61,0.5,4.45833333333333,5.708333333333339,61,497,496,0.25,"[5, 12, 16]",54,1
62,0.5,4.45833333333333,5.208333333333336,62,497,497,0.25,"[5, 12]",54,1
63,0.5,4.45833333333333,5.29166666666667,63,499,496,0.25,[4],35,1
64,0.5,4.45833333333333,14.499999999999929,64,498,497,0.25,[4],35,1
65,0.5,4.541666666666664,5.3750000000000036,65,503,498,0.25,"[0, 1, 7]",39,1
66,0.5,4.541666666666664,4.916666666666667,66,502,498,0.25,"[0, 1, 7, 21]",39,1
67,0.5,4.541666666666664,5.250000000000003,67,497,500,0.25,[11],49,1
68,0.5,4.541666666666664,14.499999999999929,68,498,499,0.25,"[11, 17]",49,1
69,0.5,4.583333333333331,5.29166666666667,69,499,503,0.25,[],58,1
70,0.5,4.583333333333331,4.958333333333334,70,498,502,0.25,[],58,1
71,0.5,4.583333333333331,4.833333333333333,71,503,499,0.25,"[0, 1, 8, 18, 20]",43,1
72,0.5,4.583333333333331,14.499999999999929,72,502,499,0.25,"[0, 1, 8]",43,1
73,0.5,4.624999999999998,5.041666666666668,73,503,500,0.25,"[0, 15]",59,1
74,0.5,4.624999999999998,5.29166666666667,74,502,501,0.25,"[0, 15, 19, 29]",59,1
75,0.5,4.708333333333332,5.708333333333339,75,502,502,0.25,"[0, 10, 33]",52,1
76,0.5,4.708333333333332,14.499999999999929,76,501,501,0.25,"[0, 10]",52,1
77,0.5,4.833333333333333,5.125000000000002,77,504,499,0.25,"[0, 1, 8, 18, 20, 25]",71,1
78,0.5,4.833333333333333,14.499999999999929,78,503,499,0.25,"[0, 1, 8, 18]",71,1
79,0.5,4.875,14.499999999999929,79,500,503,0.25,[],21,1
80,0.5,4.875,14.499999999999929,80,499,502,0.25,[],21,1
81,0.5,4.916666666666667,14.499999999999929,81,503,497,0.25,"[0, 1, 7, 21]",66,1
82,0.5,4.916666666666667,5.041666666666668,82,502,498,0.25,"[0, 1, 7, 23]",66,1
83,0.5,4.958333333333334,14.499999999999929,83,497,498,0.25,[],34,1
84,0.5,4.958333333333334,14.499999999999929,84,498,498,0.25,[],34,1
85,0.5,4.958333333333334,14.499999999999929,85,498,503,0.25,[],70,1
86,0.5,4.958333333333334,14.499999999999929,86,498,502,0.25,[],70,1
87,0.5,5.000000000000001,5.791666666666673,87,502,503,0.25,"[0, 9]",45,1
88,0.5,5.000000000000001,14.499999999999929,88,501,502,0.25,"[0, 9, 22]",45,1
89,0.5,5.041666666666668,6.708333333333346,89,501,497,0.25,"[0, 1, 7, 23]",82,1
90,0.5,5.041666666666668,14.499999999999929,90,502,498,0.25,"[0, 1, 7]",82,1
91,0.5,5.041666666666668,14.499999999999929,91,504,500,0.25,"[0, 15]",73,1
92,0.5,5.041666666666668,5.083333333333335,92,503,500,0.25,"[0, 15, 24]",73,1
93,0.5,5.083333333333335,14.499999999999929,93,497,499,0.25,[],29,1
94,0.5,5.083333333333335,14.499999999999929,94,498,500,0.25,[],29,1
95,0.5,5.083333333333335,5.625000000000005,95,504,501,0.25,"[0, 15, 32]",92,1
96,0.5,5.083333333333335,5.166666666666669,96,503,500,0.25,"[0, 15, 24]",92,1
97,0.5,5.125000000000002,6.958333333333348,97,505,499,0.25,"[0, 1, 8, 18, 20, 25]",77,1
98,0.5,5.125000000000002,6.25000000000001,98,504,499,0.25,"[0, 1, 8, 18, 20, 44, 45]",77,1
99,0.5,5.125000000000002,5.958333333333341,99,500,497,0.25,[26],26,1
100,0.5,5.125000000000002,14.499999999999929,100,500,498,0.25,[],26,1
101,0.5,5.166666666666669,14.499999999999929,101,503,501,0.25,"[0, 15, 24]",96,1
102,0.5,5.166666666666669,14.499999999999929,102,503,500,0.25,"[0, 15, 24]",96,1
103,0.5,5.208333333333336,14.499999999999929,103,502,497,0.25,[],15,1
104,0.5,5.208333333333336,14.499999999999929,104,501,498,0.25,[27],15,1
105,0.5,5.208333333333336,5.666666666666672,105,496,496,0.25,"[5, 12]",62,1
106,0.5,5.208333333333336,5.625000000000005,106,497,497,0.25,"[5, 12]",62,1
107,0.5,5.250000000000003,14.499999999999929,107,496,499,0.25,[11],67,1
108,0.5,5.250000000000003,14.499999999999929,108,497,500,0.25,[11],67,1
109,0.5,5.29166666666667,5.541666666666671,109,498,495,0.25,"[4, 31]",63,1
110,0.5,5.29166666666667,5.333333333333337,110,499,496,0.25,"[4, 30]",63,1
111,0.5,5.29166666666667,5.333333333333337,111,501,503,0.25,[13],56,1
112,0.5,5.29166666666667,14.499999999999929,112,500,502,0.25,"[13, 28]",56,1
113,0.5,5.29166666666667,6.000000000000008,113,503,502,0.25,"[0, 15, 19, 29, 35, 36]",74,1
114,0.5,5.29166666666667,14.499999999999929,114,502,501,0.25,"[0, 15, 19]",74,1
115,0.5,5.29166666666667,5.3750000000000036,115,499,504,0.25,[],69,1
116,0.5,5.29166666666667,5.916666666666674,116,499,503,0.25,[],69,1
117,0.5,5.333333333333337,5.791666666666673,117,501,504,0.25,"[13, 34]",111,1
118,0.5,5.333333333333337,14.499999999999929,118,501,503,0.25,[13],111,1
119,0.5,5.333333333333337,6.208333333333343,119,500,496,0.25,"[4, 43]",110,1
120,0.5,5.333333333333337,14.499999999999929,120,499,496,0.25,"[4, 30]",110,1
121,0.5,5.3750000000000036,6.000000000000008,121,499,505,0.25,"[37, 38]",115,1
122,0.5,5.3750000000000036,6.5000000000000115,122,499,504,0.25,[],115,1
123,0.5,5.3750000000000036,6.166666666666676,123,496,502,0.25,"[2, 41]",28,1
124,0.5,5.3750000000000036,6.041666666666675,124,497,502,0.25,[2],28,1
125,0.5,5.3750000000000036,7.083333333333349,125,504,498,0.25,"[0, 1, 7]",65,1
126,0.5,5.3750000000000036,14.499999999999929,126,503,498,0.25,"[0, 1, 7]",65,1
127,0.5,5.541666666666671,6.000000000000008,127,497,495,0.25,"[4, 31]",109,1
128,0.5,5.541666666666671,14.499999999999929,128,498,495,0.25,[4],109,1
129,0.5,5.625000000000005,6.916666666666681,129,505,501,0.25,"[0, 15, 32]",95,1
130,0.5,5.625000000000005,6.041666666666675,130,504,501,0.25,"[0, 15, 39, 40]",95,1
131,0.5,5.625000000000005,6.5000000000000115,131,498,496,0.25,"[5, 12]",106,1
132,0.5,5.625000000000005,14.499999999999929,132,497,497,0.25,"[5, 12]",106,1
133,0.5,5.666666666666672,5.83333333333334,133,496,497,0.25,"[5, 12]",105,1
134,0.5,5.666666666666672,5.708333333333339,134,496,496,0.25,"[5, 12]",105,1
135,0.5,5.708333333333339,6.166666666666676,135,495,497,0.25,"[5, 12, 42]",134,1
136,0.5,5.708333333333339,6.916666666666681,136,496,496,0.25,"[5, 12]",134,1
137,0.5,5.708333333333339,6.083333333333342,137,503,503,0.25,"[0, 10, 33]",75,1
138,0.5,5.708333333333339,14.499999999999929,138,502,502,0.25,"[0, 10]",75,1
139,0.5,5.708333333333339,6.833333333333347,139,496,495,0.25,"[5, 12, 16, 57]",61,1
140,0.5,5.708333333333339,14.499999999999929,140,497,496,0.25,"[5, 12, 16]",61,1
141,0.5,5.791666666666673,6.25000000000001,141,502,504,0.25,"[13, 34, 46]",117,1
142,0.5,5.791666666666673,14.499999999999929,142,501,504,0.25,[13],117,1
143,0.5,5.791666666666673,7.333333333333351,143,503,504,0.25,"[0, 9, 70]",87,1
144,0.5,5.791666666666673,14.499999999999929,144,502,503,0.25,"[0, 9]",87,1
145,0.5,5.83333333333334,14.499999999999929,145,495,496,0.25,"[5, 12]",133,1
146,0.5,5.83333333333334,14.499999999999929,146,496,497,0.25,"[5, 12]",133,1
147,0.5,5.916666666666674,14.499999999999929,147,500,504,0.25,[],116,1
148,0.5,5.916666666666674,6.916666666666681,148,499,503,0.25,[60],116,1
149,0.5,5.958333333333341,7.041666666666682,149,501,496,0.25,[26],99,1
150,0.5,5.958333333333341,14.499999999999929,150,500,497,0.25,[26],99,1
151,0.5,6.000000000000008,6.125000000000009,151,504,503,0.25,"[0, 15, 19, 29, 35]",113,1
152,0.5,6.000000000000008,14.499999999999929,152,503,502,0.25,"[0, 15, 19, 29, 36]",113,1
153,0.5,6.000000000000008,7.166666666666683,153,497,494,0.25,"[4, 31, 63]",127,1
154,0.5,6.000000000000008,6.291666666666677,154,497,495,0.25,"[4, 31, 47]",127,1
155,0.5,6.000000000000008,6.5000000000000115,155,500,506,0.25,[37],121,1
156,0.5,6.000000000000008,6.5416666666666785,156,499,505,0.25,"[38, 51]",121,1
157,0.5,6.041666666666675,6.375000000000011,157,496,501,0.25,"[14, 48]",57,1
158,0.5,6.041666666666675,6.333333333333344,158,497,501,0.25,[14],57,1
159,0.5,6.041666666666675,14.499999999999929,159,505,500,0.25,"[0, 15, 39]",130,1
160,0.5,6.041666666666675,6.166666666666676,160,504,501,0.25,"[0, 15, 40]",130,1
161,0.5,6.041666666666675,6.625000000000012,161,496,503,0.25,"[2, 53]",124,1
162,0.5,6.041666666666675,14.499999999999929,162,497,502,0.25,[2],124,1
163,0.5,6.083333333333342,6.833333333333347,163,504,502,0.25,"[0, 10, 33, 58]",137,1
164,0.5,6.083333333333342,6.25000000000001,164,503,503,0.25,"[0, 10, 33]",137,1
165,0.5,6.125000000000009,8.75000000000001,165,505,504,0.25,"[0, 15, 19, 29, 35]",151,1
166,0.5,6.125000000000009,14.499999999999929,166,504,503,0.25,"[0, 15, 19, 29, 35]",151,1
167,0.5,6.166666666666676,7.166666666666683,167,505,502,0.25,"[0, 15, 40]",160,1
168,0.5,6.166666666666676,14.499999999999929,168,504,501,0.25,"[0, 15, 40]",160,1
169,0.5,6.166666666666676,7.416666666666685,169,495,502,0.25,"[2, 41]",123,1
170,0.5,6.166666666666676,14.499999999999929,170,496,502,0.25,[2],123,1
171,0.5,6.166666666666676,7.375000000000018,171,494,498,0.25,"[5, 12, 42, 74]",135,1
172,0.5,6.166666666666676,6.416666666666678,172,495,497,0.25,"[5, 12]",135,1
173,0.5,6.208333333333343,6.416666666666678,173,501,495,0.25,"[4, 43, 49]",119,1
174,0.5,6.208333333333343,14.499999999999929,174,500,496,0.25,[4],119,1
175,0.5,6.25000000000001,7.416666666666685,175,504,504,0.25,"[0, 10, 33]",164,1
176,0.5,6.25000000000001,14.499999999999929,176,503,503,0.25,"[0, 10, 33]",164,1
177,0.5,6.25000000000001,7.416666666666685,177,505,498,0.25,"[0, 1, 8, 18, 20, 44, 77]",98,1
178,0.5,6.25000000000001,14.499999999999929,178,504,499,0.25,"[0, 1, 8, 18, 20, 45]",98,1
179,0.5,6.25000000000001,6.666666666666679,179,503,505,0.25,"[13, 34]",141,1
180,0.5,6.25000000000001,6.416666666666678,180,502,504,0.25,"[13, 34, 46, 50]",141,1
181,0.5,6.25000000000001,14.499999999999929,181,495,498,0.25,[5],53,1
182,0.5,6.25000000000001,14.499999999999929,182,496,498,0.25,[5],53,1
183,0.5,6.291666666666677,6.79166666666668,183,498,494,0.25,"[4, 31, 47, 56]",154,1
184,0.5,6.291666666666677,6.875000000000014,184,497,495,0.25,"[4, 31, 59]",154,1
185,0.5,6.333333333333344,6.416666666666678,185,496,500,0.25,[14],158,1
186,0.5,6.333333333333344,14.499999999999929,186,497,501,0.25,[14],158,1
187,0.5,6.375000000000011,14.499999999999929,187,495,501,0.25,"[14, 48]",157,1
188,0.5,6.375000000000011,14.499999999999929,188,496,501,0.25,[14],157,1
189,0.5,6.416666666666678,6.625000000000012,189,500,495,0.25,"[4, 43, 52]",173,1
190,0.5,6.416666666666678,14.499999999999929,190,501,495,0.25,"[4, 43, 49]",173,1
191,0.5,6.416666666666678,14.499999999999929,191,501,505,0.25,"[13, 34, 46, 50]",180,1
192,0.5,6.416666666666678,14.499999999999929,192,502,504,0.25,"[13, 34, 46]",180,1
193,0.5,6.416666666666678,6.79166666666668,193,495,499,0.25,[14],185,1
194,0.5,6.416666666666678,14.499999999999929,194,496,500,0.25,[14],185,1
195,0.5,6.416666666666678,7.916666666666688,195,494,497,0.25,"[5, 12, 95]",172,1
196,0.5,6.416666666666678,6.708333333333346,196,495,497,0.25,"[5, 12]",172,1
197,0.5,6.5000000000000115,6.958333333333348,197,500,507,0.25,[37],155,1
198,0.5,6.5000000000000115,14.499999999999929,198,500,506,0.25,[37],155,1
199,0.5,6.5000000000000115,14.499999999999929,199,499,495,0.25,"[5, 12]",131,1
200,0.5,6.5000000000000115,14.499999999999929,200,498,496,0.25,"[5, 12]",131,1
201,0.5,6.5000000000000115,6.916666666666681,201,500,505,0.25,[],122,1
202,0.5,6.5000000000000115,6.625000000000012,202,499,504,0.25,[],122,1
203,0.5,6.5416666666666785,7.000000000000015,203,499,506,0.25,"[38, 51, 61]",156,1
204,0.5,6.5416666666666785,6.79166666666668,204,499,505,0.25,[38],156,1
205,0.5,6.625000000000012,6.958333333333348,205,500,494,0.25,"[4, 43]",189,1
206,0.5,6.625000000000012,6.750000000000013,206,500,495,0.25,"[4, 43, 52]",189,1
207,0.5,6.625000000000012,7.20833333333335,207,498,505,0.25,[],202,1
208,0.5,6.625000000000012,14.499999999999929,208,499,504,0.25,[],202,1
209,0.5,6.625000000000012,7.125000000000016,209,497,504,0.25,"[2, 53]",161,1
210,0.5,6.625000000000012,6.750000000000013,210,496,503,0.25,"[2, 55]",161,1
211,0.5,6.666666666666679,6.958333333333348,211,502,505,0.25,"[13, 34]",179,1
212,0.5,6.666666666666679,7.500000000000019,212,503,505,0.25,"[13, 34]",179,1
213,0.5,6.708333333333346,7.6666666666666865,213,494,496,0.25,"[5, 12]",196,1
214,0.5,6.708333333333346,14.499999999999929,214,495,497,0.25,"[5, 12]",196,1
215,0.5,6.708333333333346,7.583333333333353,215,496,504,0.25,[2],27,1
216,0.5,6.708333333333346,14.499999999999929,216,497,503,0.25,"[2, 54]",27,1
217,0.5,6.708333333333346,7.125000000000016,217,502,496,0.25,"[0, 1, 7, 23]",89,1
218,0.5,6.708333333333346,14.499999999999929,218,501,497,0.25,"[0, 1, 7, 23]",89,1
219,0.5,6.750000000000013,14.499999999999929,219,495,503,0.25,"[2, 55]",210,1
220,0.5,6.750000000000013,7.6250000000000195,220,496,503,0.25,[2],210,1
221,0.5,6.750000000000013,7.20833333333335,221,501,494,0.25,"[4, 43, 52]",206,1
222,0.5,6.750000000000013,14.499999999999929,222,500,495,0.25,"[4, 43, 52]",206,1
223,0.5,6.79166666666668,7.6250000000000195,223,494,500,0.25,[14],193,1
224,0.5,6.79166666666668,14.499999999999929,224,495,499,0.25,[14],193,1
225,0.5,6.79166666666668,14.499999999999929,225,499,494,0.25,"[4, 31, 47]",183,1
226,0.5,6.79166666666668,14.499999999999929,226,498,494,0.25,"[4, 31, 47, 56]",183,1
227,0.5,6.79166666666668,14.499999999999929,227,498,506,0.25,[38],204,1
228,0.5,6.79166666666668,14.499999999999929,228,499,505,0.25,[38],204,1
229,0.5,6.833333333333347,7.125000000000016,229,495,494,0.25,"[5, 12, 16, 62]",139,1
230,0.5,6.833333333333347,14.499999999999929,230,496,495,0.25,"[5, 12, 16, 57]",139,1
231,0.5,6.833333333333347,7.291666666666684,231,505,503,0.25,"[0, 10, 33, 58, 69]",163,1
232,0.5,6.833333333333347,14.499999999999929,232,504,502,0.25,"[0, 10, 33]",163,1
233,0.5,6.875000000000014,7.250000000000017,233,496,494,0.25,"[4, 31, 59]",184,1
234,0.5,6.875000000000014,14.499999999999929,234,497,495,0.25,"[4, 31]",184,1
235,0.5,6.916666666666681,14.499999999999929,235,498,504,0.25,[60],148,1
236,0.5,6.916666666666681,14.499999999999929,236,499,503,0.25,[],148,1
237,0.5,6.916666666666681,14.499999999999929,237,501,506,0.25,[],201,1
238,0.5,6.916666666666681,14.499999999999929,238,500,505,0.25,[],201,1
239,0.5,6.916666666666681,8.375000000000016,239,506,501,0.25,"[0, 15, 32, 107]",129,1
240,0.5,6.916666666666681,7.20833333333335,240,505,501,0.25,"[0, 15, 32]",129,1
241,0.5,6.916666666666681,7.20833333333335,241,495,495,0.25,"[5, 12, 65]",136,1
242,0.5,6.916666666666681,14.499999999999929,242,496,496,0.25,"[5, 12]",136,1
243,0.5,6.958333333333348,7.458333333333352,243,500,493,0.25,"[4, 43, 79]",205,1
244,0.5,6.958333333333348,7.166666666666683,244,500,494,0.25,"[4, 43]",205,1
245,0.5,6.958333333333348,8.041666666666687,245,500,508,0.25,"[37, 98]",197,1
246,0.5,6.958333333333348,7.20833333333335,246,500,507,0.25,"[37, 64]",197,1
247,0.5,6.958333333333348,7.541666666666686,247,506,499,0.25,"[0, 1, 8, 18, 20, 25, 81]",97,1
248,0.5,6.958333333333348,7.916666666666688,248,505,499,0.25,"[0, 1, 8, 18, 20, 25]",97,1
249,0.5,6.958333333333348,7.333333333333351,249,503,506,0.25,"[13, 34, 72, 73]",211,1
250,0.5,6.958333333333348,14.499999999999929,250,502,505,0.25,"[13, 34]",211,1
251,0.5,7.000000000000015,8.416666666666682,251,499,507,0.25,"[38, 51, 108, 109]",203,1
252,0.5,7.000000000000015,7.250000000000017,252,499,506,0.25,"[38, 51, 61, 66, 67]",203,1
253,0.5,7.041666666666682,8.208333333333352,253,502,495,0.25,[26],149,1
254,0.5,7.041666666666682,14.499999999999929,254,501,496,0.25,[26],149,1
255,0.5,7.083333333333349,7.7083333333333535,255,505,497,0.25,"[0, 1, 7]",125,1
256,0.5,7.083333333333349,7.75000000000002,256,504,498,0.25,"[0, 1, 7]",125,1
257,0.5,7.125000000000016,14.499999999999929,257,496,493,0.25,"[5, 12, 16, 62]",229,1
258,0.5,7.125000000000016,14.499999999999929,258,495,494,0.25,"[5, 12, 16]",229,1
259,0.5,7.125000000000016,8.54166666666668,259,496,505,0.25,"[2, 53]",209,1
260,0.5,7.125000000000016,14.499999999999929,260,497,504,0.25,"[2, 53]",209,1
261,0.5,7.125000000000016,7.375000000000018,261,503,496,0.25,"[0, 1, 7, 23]",217,1
262,0.5,7.125000000000016,14.499999999999929,262,502,496,0.25,"[0, 1, 7, 23]",217,1
263,0.5,7.166666666666683,7.250000000000017,263,506,502,0.25,"[0, 15, 40]",167,1
264,0.5,7.166666666666683,7.375000000000018,264,505,502,0.25,"[0, 15, 40]",167,1
265,0.5,7.166666666666683,14.499999999999929,265,497,493,0.25,"[4, 31, 63]",153,1
266,0.5,7.166666666666683,7.416666666666685,266,497,494,0.25,"[4, 31, 75, 76]",153,1
267,0.5,7.166666666666683,7.375000000000018,267,499,493,0.25,"[4, 43]",244,1
268,0.5,7.166666666666683,14.499999999999929,268,500,494,0.25,"[4, 43]",244,1
269,0.5,7.20833333333335,7.6666666666666865,269,501,508,0.25,[37],246,1
270,0.5,7.20833333333335,7.333333333333351,270,500,507,0.25,"[37, 64]",246,1
271,0.5,7.20833333333335,14.499999999999929,271,502,494,0.25,"[4, 43, 52]",221,1
272,0.5,7.20833333333335,7.916666666666688,272,501,494,0.25,"[4, 43, 52]",221,1
273,0.5,7.20833333333335,9.08333333333334,273,497,506,0.25,[],207,1
274,0.5,7.20833333333335,7.333333333333351,274,498,505,0.25,[71],207,1
275,0.5,7.20833333333335,14.499999999999929,275,506,500,0.25,"[0, 15, 32]",240,1
276,0.5,7.20833333333335,14.499999999999929,276,505,501,0.25,"[0, 15, 32]",240,1
277,0.5,7.20833333333335,7.875000000000021,277,494,494,0.25,"[5, 12, 65, 91]",241,1
278,0.5,7.20833333333335,7.250000000000017,278,495,495,0.25,"[5, 12, 68]",241,1
279,0.5,7.250000000000017,8.375000000000016,279,507,503,0.25,"[0, 15, 40]",263,1
280,0.5,7.250000000000017,14.499999999999929,280,506,502,0.25,"[0, 15, 40]",263,1
281,0.5,7.250000000000017,8.833333333333343,281,498,507,0.25,"[38, 51, 61, 66, 127, 128]",252,1
282,0.5,7.250000000000017,14.499999999999929,282,499,506,0.25,"[38, 51, 61, 67]",252,1
283,0.5,7.250000000000017,7.291666666666684,283,494,495,0.25,"[5, 12, 68]",278,1
284,0.5,7.250000000000017,14.499999999999929,284,495,495,0.25,"[5, 12]",278,1
285,0.5,7.250000000000017,7.6666666666666865,285,495,493,0.25,"[4, 31, 59]",233,1
286,0.5,7.250000000000017,14.499999999999929,286,496,494,0.25,"[4, 31, 59]",233,1
287,0.5,7.291666666666684,7.333333333333351,287,493,495,0.25,"[5, 12, 68]",283,1
288,0.5,7.291666666666684,7.333333333333351,288,494,495,0.25,"[5, 12, 68]",283,1
289,0.5,7.291666666666684,14.499999999999929,289,506,504,0.25,"[0, 10, 33, 58, 69]",231,1
290,0.5,7.291666666666684,14.499999999999929,290,505,503,0.25,"[0, 10, 33, 58]",231,1
291,0.5,7.333333333333351,8.041666666666687,291,504,505,0.25,"[0, 9]",143,1
292,0.5,7.333333333333351,14.499999999999929,292,503,504,0.25,"[0, 9, 70]",143,1
293,0.5,7.333333333333351,14.499999999999929,293,497,505,0.25,[],274,1
294,0.5,7.333333333333351,14.499999999999929,294,498,505,0.25,[71],274,1
295,0.5,7.333333333333351,7.500000000000019,295,504,506,0.25,"[13, 34, 72]",249,1
296,0.5,7.333333333333351,7.583333333333353,296,503,506,0.25,"[13, 34, 73]",249,1
297,0.5,7.333333333333351,7.416666666666685,297,501,507,0.25,"[37, 64]",270,1
298,0.5,7.333333333333351,7.583333333333353,298,500,507,0.25,"[37, 64, 82, 83]",270,1
299,0.5,7.333333333333351,14.499999999999929,299,493,494,0.25,"[5, 12, 68]",288,1
300,0.5,7.333333333333351,14.499999999999929,300,494,495,0.25,"[5, 12, 68]",288,1
301,0.5,7.333333333333351,7.416666666666685,301,492,495,0.25,"[5, 12, 68]",287,1
302,0.5,7.333333333333351,7.6666666666666865,302,493,495,0.25,"[5, 12, 68, 85]",287,1
303,0.5,7.375000000000018,7.791666666666687,303,493,497,0.25,"[5, 12, 42, 88]",171,1
304,0.5,7.375000000000018,7.791666666666687,304,494,498,0.25,"[5, 12, 42, 74, 86, 87]",171,1
305,0.5,7.375000000000018,14.499999999999929,305,504,496,0.25,"[0, 1, 7, 23]",261,1
306,0.5,7.375000000000018,8.166666666666686,306,503,496,0.25,"[0, 1, 7, 23]",261,1
307,0.5,7.375000000000018,8.208333333333352,307,506,503,0.25,"[0, 15, 40]",264,1
308,0.5,7.375000000000018,14.499999999999929,308,505,502,0.25,"[0, 15, 40]",264,1
309,0.5,7.375000000000018,7.541666666666686,309,499,492,0.25,"[4, 43, 80]",267,1
310,0.5,7.375000000000018,8.083333333333353,310,499,493,0.25,"[4, 43]",267,1
311,0.5,7.416666666666685,8.250000000000018,311,494,501,0.25,"[2, 41]",169,1
312,0.5,7.416666666666685,7.458333333333352,312,495,502,0.25,"[2, 41]",169,1
