# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sun Apr 26 17:09:05 PDT 2020 [seed=1587746503633]
# -window -working -options
state	pathLikelihood.delta	pathLikelihood.source	pathLikelihood.destination	pathLikelihood.theta	pathLikelihood.pathLikelihood
171000	-1580.9288948039382	-1520.1986574725845	60.730237331353685	1.0	-1520.1986574725845
172000	-1596.287874193563	-1549.24576815503	47.04210603853321	1.0	-1549.24576815503
173000	-1595.2163852603721	-1553.9612891624274	41.255096097944694	1.0	-1553.9612891624274
174000	-1587.5755343128671	-1541.9012843059406	45.67425000692641	1.0	-1541.9012843059406
175000	-1587.7264462081023	-1538.927925101759	48.79852110634338	1.0	-1538.927925101759
176000	-1583.8058164519693	-1531.271649945158	52.534166506811204	1.0	-1531.271649945158
177000	-1575.1436118390209	-1522.8630642083515	52.28054763066944	1.0	-1522.8630642083515
178000	-1581.131839207167	-1528.468342986722	52.66349622044496	1.0	-1528.468342986722
179000	-1578.329436595199	-1524.9443557993693	53.385080795829694	1.0	-1524.9443557993693
180000	-1570.7556099638423	-1516.5974339111472	54.15817605269501	1.0	-1516.5974339111472
181000	-1567.4723981291454	-1514.3862520117689	53.0861461173765	1.0	-1514.3862520117689
182000	-1557.0848917257545	-1509.155143046679	47.9297486790753	1.0	-1509.155143046679
183000	-1552.7897796233115	-1505.4276926341477	47.36208698916369	1.0	-1505.4276926341477
184000	-1544.7247485434436	-1496.6328480038399	48.09190053960376	1.0	-1496.6328480038399
185000	-1553.692030315155	-1501.2658021064206	52.42622820873446	1.0	-1501.2658021064206
186000	-1558.8461944746446	-1511.6309249555984	47.21526951904627	1.0	-1511.6309249555984
187000	-1546.4152597042264	-1489.0037141590756	57.41154554515085	1.0	-1489.0037141590756
188000	-1542.5913530315852	-1483.8235895627763	58.76776346880895	1.0	-1483.8235895627763
189000	-1549.6805704172261	-1485.6017187199207	64.07885169730542	1.0	-1485.6017187199207
190000	-1547.3654459810102	-1490.1564871922096	57.2089587888005	1.0	-1490.1564871922096
191000	-1557.6391157920896	-1493.4605951744848	64.17852061760478	1.0	-1493.4605951744848
192000	-1560.7374732858125	-1505.7972214237811	54.9402518620314	1.0	-1505.7972214237811
193000	-1569.3601247930515	-1511.3236127779603	58.03651201509125	1.0	-1511.3236127779603
194000	-1563.9205218924124	-1510.6747968666457	53.24572502576661	1.0	-1510.6747968666457
195000	-1577.2503152755994	-1522.9426330628228	54.30768221277669	1.0	-1522.9426330628228
196000	-1591.7094817057798	-1539.67660300452	52.03287870125967	1.0	-1539.67660300452
197000	-1587.4037021860372	-1535.6285129153969	51.775189270640446	1.0	-1535.6285129153969
198000	-1573.6216058588543	-1519.5590133511976	54.06259250765666	1.0	-1519.5590133511976
199000	-1575.1150989102257	-1531.8386179338843	43.276480976341404	1.0	-1531.8386179338843
200000	-1585.9879580629326	-1535.9241530521456	50.06380501078703	1.0	-1535.9241530521456
201000	-1604.0131973640277	-1553.659322441733	50.3538749222949	1.0	-1553.659322441733
202000	-1601.5747224790382	-1555.498459409534	46.07626306950415	1.0	-1555.498459409534
203000	-1595.9542675506889	-1546.6137796179603	49.340487932728564	1.0	-1546.6137796179603
204000	-1585.2309714792598	-1541.0330205351643	44.19795094409543	1.0	-1541.0330205351643
205000	-1589.7564416022217	-1541.8272462468549	47.92919535536686	1.0	-1541.8272462468549
206000	-1573.1325449241244	-1521.715105467665	51.41743945645948	1.0	-1521.715105467665
207000	-1575.34294671062	-1527.069652419004	48.27329429161612	1.0	-1527.069652419004
208000	-1574.1360454709384	-1526.3811290612564	47.75491640968204	1.0	-1526.3811290612564
209000	-1591.1815051879973	-1551.4506279514753	39.73087723652195	1.0	-1551.4506279514753
210000	-1592.032153538676	-1548.7997648465875	43.23238869208855	1.0	-1548.7997648465875
211000	-1583.328395138459	-1533.3527724369399	49.975622701519065	1.0	-1533.3527724369399
212000	-1589.2347683878363	-1536.7767757969314	52.45799259090486	1.0	-1536.7767757969314
213000	-1587.444651755466	-1544.377978600293	43.06667315517311	1.0	-1544.377978600293
214000	-1593.1093250533213	-1553.3713447190867	39.73798033423457	1.0	-1553.3713447190867
215000	-1590.2120840394082	-1547.9472528822732	42.26483115713494	1.0	-1547.9472528822732
216000	-1590.0169589677557	-1554.8988940836216	35.11806488413409	1.0	-1554.8988940836216
217000	-1601.6837093804327	-1573.886464620308	27.797244760124585	1.0	-1573.886464620308
218000	-1601.8412372161395	-1580.182768266384	21.658468949755413	1.0	-1580.182768266384
219000	-1607.579805214783	-1571.1734940057747	36.40631120900824	1.0	-1571.1734940057747
220000	-1606.4678456025813	-1566.5135496537114	39.9542959488698	1.0	-1566.5135496537114
221000	-1598.0215332614803	-1550.2992427064355	47.72229055504481	1.0	-1550.2992427064355
222000	-1601.0866848150238	-1556.6130096124002	44.47367520262363	1.0	-1556.6130096124002
223000	-1605.3998851263045	-1562.310611153116	43.08927397318853	1.0	-1562.310611153116
224000	-1618.208940073351	-1586.9317251575362	31.277214915814696	1.0	-1586.9317251575362
225000	-1623.2015561109215	-1590.382760489358	32.818795621563496	1.0	-1590.382760489358
226000	-1609.4324731295708	-1570.3082558393912	39.124217290179665	1.0	-1570.3082558393912
227000	-1600.2039070948024	-1556.784313201973	43.41959389282953	1.0	-1556.784313201973
228000	-1612.4003210807127	-1576.1154819397264	36.284839140986335	1.0	-1576.1154819397264
229000	-1616.4405373821753	-1565.3818448299141	51.05869255226119	1.0	-1565.3818448299141
230000	-1625.6749461551171	-1575.0014241757146	50.67352197940256	1.0	-1575.0014241757146
231000	-1617.9117665603926	-1575.7210994297272	42.190667130665254	1.0	-1575.7210994297272
232000	-1612.0354632886988	-1566.0498772248757	45.98558606382303	1.0	-1566.0498772248757
233000	-1623.7692709068112	-1579.51679479089	44.25247611592143	1.0	-1579.51679479089
234000	-1620.991442205018	-1571.8939375880263	49.09750461699175	1.0	-1571.8939375880263
235000	-1624.1148953710165	-1561.0945472789829	63.02034809203355	1.0	-1561.0945472789829
236000	-1622.277979758327	-1552.0587313937056	70.21924836462144	1.0	-1552.0587313937056
237000	-1626.4900753395973	-1557.3782045420344	69.11187079756299	1.0	-1557.3782045420344
238000	-1612.3739779894272	-1545.285433856768	67.08854413265941	1.0	-1545.285433856768
239000	-1622.2813162070981	-1549.3473430669774	72.93397314012068	1.0	-1549.3473430669774
240000	-1619.882129423142	-1544.1831995798511	75.69892984329084	1.0	-1544.1831995798511
241000	-1623.0518355703675	-1535.7424231736848	87.30941239668283	1.0	-1535.7424231736848
242000	-1618.3718769043664	-1529.9100303450198	88.46184655934674	1.0	-1529.9100303450198
243000	-1622.2960672899428	-1544.1509968190314	78.14507047091143	1.0	-1544.1509968190314
244000	-1619.8374831572264	-1538.8601597202214	80.977323437005	1.0	-1538.8601597202214
245000	-1609.1360600705111	-1537.093041806157	72.04301826435405	1.0	-1537.093041806157
246000	-1602.8212309275689	-1526.0947301998754	76.72650072769348	1.0	-1526.0947301998754
247000	-1609.0923569536117	-1551.401725838939	57.690631114672726	1.0	-1551.401725838939
248000	-1606.022574789456	-1553.3206747217482	52.70190006770791	1.0	-1553.3206747217482
249000	-1605.3069474990482	-1550.88709658325	54.419850915798186	1.0	-1550.88709658325
250000	-1613.5540206764845	-1552.6125674925938	60.94145318389057	1.0	-1552.6125674925938
251000	-1608.8021287401677	-1554.4743652825837	54.32776345758415	1.0	-1554.4743652825837
252000	-1613.188691473315	-1553.6702383729992	59.51845310031587	1.0	-1553.6702383729992
253000	-1612.2368450688637	-1548.8651172124287	63.37172785643495	1.0	-1548.8651172124287
254000	-1612.0588521132372	-1554.011555900368	58.04729621286925	1.0	-1554.011555900368
255000	-1611.2048316978364	-1570.0922626386953	41.11256905914114	1.0	-1570.0922626386953
256000	-1614.570202032549	-1576.9771537999175	37.59304823263167	1.0	-1576.9771537999175
257000	-1625.7528352246543	-1577.164851154821	48.58798406983338	1.0	-1577.164851154821
258000	-1618.6954717719386	-1568.4780327586052	50.21743901333339	1.0	-1568.4780327586052
259000	-1599.9112334239896	-1573.6728056852476	26.238427738741965	1.0	-1573.6728056852476
260000	-1588.4307964473273	-1571.5674693216959	16.86332712563155	1.0	-1571.5674693216959
261000	-1589.5553379193716	-1577.613512727628	11.941825191743714	1.0	-1577.613512727628
262000	-1592.7057583551928	-1574.4167508679425	18.28900748725027	1.0	-1574.4167508679425
263000	-1600.1174474400752	-1587.4616558018574	12.65579163821786	1.0	-1587.4616558018574
264000	-1591.576120858897	-1574.4923550971514	17.083765761745532	1.0	-1574.4923550971514
265000	-1592.836715779078	-1578.6181159626747	14.218599816403387	1.0	-1578.6181159626747
266000	-1601.027783313415	-1592.0254580046446	9.00232530877038	1.0	-1592.0254580046446
267000	-1611.5790327896852	-1603.404173448793	8.174859340892251	1.0	-1603.404173448793
268000	-1604.505634073707	-1596.641049646893	7.864584426813875	1.0	-1596.641049646893
269000	-1601.2140240290958	-1587.7046450794514	13.50937894964423	1.0	-1587.7046450794514
270000	-1606.7419269450502	-1597.3308432882757	9.411083656774593	1.0	-1597.3308432882757
271000	-1615.1513032612945	-1597.5660146365337	17.58528862476068	1.0	-1597.5660146365337
272000	-1607.9868565569313	-1583.5824175607681	24.40443899616329	1.0	-1583.5824175607681
273000	-1604.4062003972326	-1572.051208246934	32.3549921502987	1.0	-1572.051208246934
274000	-1606.460400024795	-1581.045664641779	25.41473538301607	1.0	-1581.045664641779
275000	-1596.4346058642586	-1559.327148340291	37.10745752396767	1.0	-1559.327148340291
276000	-1603.1709823613623	-1572.3147813769153	30.856200984446968	1.0	-1572.3147813769153
277000	-1590.6777394078258	-1566.8988134122503	23.778925995575527	1.0	-1566.8988134122503
278000	-1595.8177339683639	-1571.738535680441	24.079198287922875	1.0	-1571.738535680441
279000	-1588.0974427240562	-1568.8919060791504	19.20553664490592	1.0	-1568.8919060791504
280000	-1595.020540288664	-1571.4000843792448	23.620455909419153	1.0	-1571.4000843792448
281000	-1593.355868807941	-1575.9941931477224	17.3616756602187	1.0	-1575.9941931477224
282000	-1587.3950451846754	-1567.7085986633833	19.68644652129203	1.0	-1567.7085986633833
283000	-1589.9213729652865	-1567.459457420023	22.461915545263604	1.0	-1567.459457420023
284000	-1591.673353775023	-1567.5615668962057	24.11178687881733	1.0	-1567.5615668962057
285000	-1598.3142746416538	-1569.0345949675768	29.279679674077	1.0	-1569.0345949675768
286000	-1600.0866565796673	-1575.04110927751	25.045547302157267	1.0	-1575.04110927751
287000	-1588.874888099759	-1559.014845477465	29.86004262229371	1.0	-1559.014845477465
288000	-1594.5576237428058	-1572.5982891254464	21.95933461735953	1.0	-1572.5982891254464
289000	-1600.2070725759995	-1591.2554094884058	8.95166308759374	1.0	-1591.2554094884058
290000	-1608.1976690825234	-1583.8059445994795	24.391724483043934	1.0	-1583.8059445994795
291000	-1600.7452202820543	-1576.9494014012844	23.795818880769847	1.0	-1576.9494014012844
292000	-1597.2332549858565	-1572.7679813328255	24.465273653031154	1.0	-1572.7679813328255
293000	-1600.924685474101	-1567.1782714665267	33.74641400757426	1.0	-1567.1782714665267
294000	-1596.829802640262	-1560.2088825898272	36.620920050434684	1.0	-1560.2088825898272
295000	-1585.7195684052133	-1560.2837095668356	25.43585883837763	1.0	-1560.2837095668356
296000	-1594.365359725588	-1577.4430954159998	16.92226430958822	1.0	-1577.4430954159998
297000	-1587.6459600046455	-1583.5893091556673	4.056650848978301	1.0	-1583.5893091556673
298000	-1594.8681384730644	-1591.774643299671	3.0934951733934044	1.0	-1591.774643299671
299000	-1597.4045309261571	-1599.6076423521222	-2.203111425965111	1.0	-1599.6076423521222
300000	-1583.8318316879472	-1592.8702488004703	-9.038417112523216	1.0	-1592.8702488004703
301000	-1589.6770257656672	-1588.2610386218926	1.4159871437745144	1.0	-1588.2610386218926
302000	-1595.6365342915785	-1578.434537105104	17.201997186474525	1.0	-1578.434537105104
303000	-1593.0542993697109	-1567.4445459466392	25.60975342307154	1.0	-1567.4445459466392
304000	-1582.9648760198857	-1567.9510147828125	15.013861237073165	1.0	-1567.9510147828125
305000	-1588.8922047740348	-1575.3008994783163	13.591305295718517	1.0	-1575.3008994783163
306000	-1585.2526922224122	-1583.6372087966406	1.615483425771572	1.0	-1583.6372087966406
307000	-1591.0888225635292	-1579.721820067537	11.36700249599222	1.0	-1579.721820067537
308000	-1585.6266770320563	-1589.269766969769	-3.6430899377128183	1.0	-1589.269766969769
309000	-1599.6400283817977	-1609.1153831787274	-9.475354796929619	1.0	-1609.1153831787274
310000	-1599.262183743068	-1611.4380015475497	-12.1758178044817	1.0	-1611.4380015475497
311000	-1604.024148180014	-1616.1969864526789	-12.172838272664876	1.0	-1616.1969864526789
312000	-1610.3871667865817	-1623.410943705392	-13.023776918810103	1.0	-1623.410943705392
313000	-1607.8738909639867	-1617.5580563991252	-9.68416543513861	1.0	-1617.5580563991252
314000	-1595.2250601434969	-1599.661870881716	-4.436810738219104	1.0	-1599.661870881716
315000	-1586.4285096506503	-1601.5752406229012	-15.146730972250996	1.0	-1601.5752406229012
316000	-1597.4555566380213	-1615.748391670044	-18.29283503202257	1.0	-1615.748391670044
317000	-1598.102829831157	-1617.5296747485304	-19.42684491737353	1.0	-1617.5296747485304
318000	-1606.113447678423	-1613.6076256475512	-7.4941779691282795	1.0	-1613.6076256475512
319000	-1600.0256649913435	-1617.6580767355424	-17.63241174419884	1.0	-1617.6580767355424
320000	-1598.5510217655842	-1605.5915582238683	-7.0405364582841825	1.0	-1605.5915582238683
321000	-1592.6411482084736	-1595.4013576806922	-2.760209472218599	1.0	-1595.4013576806922
322000	-1577.7810357735054	-1575.9461107391382	1.8349250343670986	1.0	-1575.9461107391382
323000	-1587.6801185502836	-1577.7811593692124	9.898959181071087	1.0	-1577.7811593692124
324000	-1586.2991134433319	-1589.2261819496819	-2.927068506349886	1.0	-1589.2261819496819
325000	-1589.9291288496584	-1592.4163490177514	-2.4872201680929455	1.0	-1592.4163490177514
326000	-1574.740506079208	-1575.5316333393948	-0.7911272601867987	1.0	-1575.5316333393948
327000	-1569.0765367099305	-1563.0139408477078	6.062595862222731	1.0	-1563.0139408477078
328000	-1567.1115911743716	-1560.400569413448	6.711021760923587	1.0	-1560.400569413448
329000	-1565.7898681793413	-1548.5699719176187	17.219896261722532	1.0	-1548.5699719176187
330000	-1552.5671442226685	-1535.3208236726675	17.246320550000867	1.0	-1535.3208236726675
331000	-1568.9574470445411	-1557.6586011544032	11.29884589013799	1.0	-1557.6586011544032
332000	-1559.744710115399	-1549.923379714296	9.821330401102848	1.0	-1549.923379714296
333000	-1578.8789219556916	-1566.6392735019722	12.23964845371933	1.0	-1566.6392735019722
334000	-1583.4031125501451	-1573.7991194095582	9.603993140586798	1.0	-1573.7991194095582
335000	-1578.4659279664554	-1552.9545563051731	25.51137166128239	1.0	-1552.9545563051731
336000	-1583.6522547658788	-1558.0512810422667	25.600973723612064	1.0	-1558.0512810422667
337000	-1590.8670704066285	-1578.3868325033002	12.480237903328245	1.0	-1578.3868325033002
338000	-1593.8120568409931	-1583.9679660315353	9.844090809457935	1.0	-1583.9679660315353
339000	-1596.4738345657986	-1581.5113622172853	14.962472348513241	1.0	-1581.5113622172853
340000	-1588.136524236169	-1583.9279177267151	4.208606509453802	1.0	-1583.9279177267151
341000	-1585.3539585193882	-1590.9303947264386	-5.576436207050475	1.0	-1590.9303947264386
342000	-1578.7338467129925	-1585.1139300364548	-6.380083323462366	1.0	-1585.1139300364548
343000	-1593.579595585776	-1604.5368600494596	-10.957264463683693	1.0	-1604.5368600494596
344000	-1596.9103218373157	-1603.5296152950452	-6.619293457729584	1.0	-1603.5296152950452
345000	-1582.763037570373	-1594.5167336684297	-11.753696098056686	1.0	-1594.5167336684297
346000	-1583.3211276525976	-1594.9732618246478	-11.65213417205023	1.0	-1594.9732618246478
347000	-1585.4231385886233	-1588.7243407981628	-3.3012022095394364	1.0	-1588.7243407981628
348000	-1566.3751423432616	-1566.879077405656	-0.5039350623945706	1.0	-1566.879077405656
349000	-1568.8357396161323	-1560.2438894750037	8.59185014112866	1.0	-1560.2438894750037
350000	-1566.1106619768377	-1565.2946365283779	0.8160254484597997	1.0	-1565.2946365283779
351000	-1576.9171264858558	-1580.1230832887122	-3.205956802856451	1.0	-1580.1230832887122
352000	-1578.3855860335639	-1565.8224057917153	12.563180241848672	1.0	-1565.8224057917153
353000	-1578.169441487046	-1565.0436971816862	13.125744305359742	1.0	-1565.0436971816862
354000	-1576.009641536882	-1557.6780410271278	18.3316005097543	1.0	-1557.6780410271278
355000	-1585.0058110953487	-1570.3033209903053	14.702490105043335	1.0	-1570.3033209903053
356000	-1600.4438178423156	-1583.6396210047826	16.80419683753293	1.0	-1583.6396210047826
357000	-1607.6747520122644	-1585.3854942034914	22.2892578087731	1.0	-1585.3854942034914
358000	-1603.646948277555	-1585.4002630352736	18.246685242281508	1.0	-1585.4002630352736
359000	-1614.9868397093624	-1588.627056791633	26.359782917729262	1.0	-1588.627056791633
360000	-1610.8943997990548	-1582.2725054840382	28.62189431501649	1.0	-1582.2725054840382
361000	-1600.3741535324102	-1579.9875772813862	20.386576251024067	1.0	-1579.9875772813862
362000	-1593.7909879378185	-1574.453798797088	19.337189140730594	1.0	-1574.453798797088
363000	-1599.9526697002448	-1585.9078446433093	14.044825056935407	1.0	-1585.9078446433093
364000	-1590.6437317825978	-1575.027671031203	15.616060751394773	1.0	-1575.027671031203
365000	-1595.2800257785661	-1572.3763117748003	22.90371400376575	1.0	-1572.3763117748003
366000	-1605.2133320770645	-1580.5988183662096	24.614513710854823	1.0	-1580.5988183662096
367000	-1603.2846709116927	-1585.324827069285	17.959843842407835	1.0	-1585.324827069285
368000	-1600.8241512017744	-1577.2402288629646	23.583922338809884	1.0	-1577.2402288629646
369000	-1596.3355774358956	-1575.5356008241993	20.799976611696444	1.0	-1575.5356008241993
370000	-1593.8666670608745	-1580.8005473829662	13.066119677908397	1.0	-1580.8005473829662
371000	-1594.5111431531845	-1592.005914536858	2.5052286163266233	1.0	-1592.005914536858
372000	-1596.8136836868953	-1605.4280530561946	-8.61436936929931	1.0	-1605.4280530561946
373000	-1572.339098835031	-1585.9276490863763	-13.588550251345236	1.0	-1585.9276490863763
374000	-1575.8457683277654	-1584.3286077279524	-8.482839400186952	1.0	-1584.3286077279524
375000	-1577.4179583790665	-1594.66673810399	-17.248779724923505	1.0	-1594.66673810399
376000	-1585.3862884737168	-1591.6821149893735	-6.295826515656612	1.0	-1591.6821149893735
377000	-1586.4069170602563	-1578.4524197328637	7.954497327392633	1.0	-1578.4524197328637
378000	-1586.5898535600625	-1574.0976113796848	12.492242180377701	1.0	-1574.0976113796848
379000	-1598.8417032586453	-1583.2543806363115	15.587322622333822	1.0	-1583.2543806363115
380000	-1607.8034709474496	-1599.3959904457897	8.4074805016599	1.0	-1599.3959904457897
381000	-1607.5016388686552	-1613.9523813364463	-6.450742467790984	1.0	-1613.9523813364463
382000	-1594.626773311826	-1595.5991169570589	-0.9723436452328729	1.0	-1595.5991169570589
383000	-1597.862939394127	-1589.4185581746385	8.444381219488285	1.0	-1589.4185581746385
384000	-1583.7179356794582	-1586.3899141696795	-2.671978490221341	1.0	-1586.3899141696795
385000	-1595.8486671897322	-1595.2207859518214	0.6278812379106649	1.0	-1595.2207859518214
386000	-1591.4713418407714	-1585.8994308782817	5.571910962489617	1.0	-1585.8994308782817
387000	-1596.8720120635242	-1585.2071035896088	11.664908473915354	1.0	-1585.2071035896088
388000	-1605.8878472489055	-1598.2705225427628	7.617324706142733	1.0	-1598.2705225427628
389000	-1600.6658324926973	-1587.1494928496586	13.516339643038691	1.0	-1587.1494928496586
390000	-1588.8773629611928	-1579.825633578519	9.051729382673802	1.0	-1579.825633578519
391000	-1595.1064741174848	-1583.3291527491617	11.777321368323104	1.0	-1583.3291527491617
392000	-1594.300016795229	-1583.7660285545774	10.533988240651702	1.0	-1583.7660285545774
393000	-1591.0400429122135	-1581.1435993783764	9.896443533837154	1.0	-1581.1435993783764
394000	-1586.191598621083	-1585.1927554558322	0.9988431652506078	1.0	-1585.1927554558322
395000	-1596.208343165006	-1598.4716605616347	-2.263317396628639	1.0	-1598.4716605616347
396000	-1599.0381026940534	-1594.7155043440662	4.322598349987072	1.0	-1594.7155043440662
397000	-1590.3611493106002	-1583.509901691359	6.851247619241367	1.0	-1583.509901691359
398000	-1583.4577229701904	-1571.5815393179946	11.876183652195834	1.0	-1571.5815393179946
399000	-1579.2623111069993	-1575.839438880531	3.422872226468397	1.0	-1575.839438880531
400000	-1597.2675549352368	-1597.0423575011368	0.22519743410007553	1.0	-1597.0423575011368
401000	-1599.9493042852587	-1595.0146508068397	4.934653478419118	1.0	-1595.0146508068397
402000	-1588.902755953703	-1587.569736707468	1.3330192462349766	1.0	-1587.569736707468
403000	-1591.142879780496	-1593.7148742590746	-2.571994478578559	1.0	-1593.7148742590746
404000	-1603.069389254748	-1608.304203922199	-5.234814667450693	1.0	-1608.304203922199
405000	-1598.528013947784	-1594.4906801517116	4.037333796072429	1.0	-1594.4906801517116
406000	-1598.491455452558	-1593.4706996107502	5.020755841807891	1.0	-1593.4706996107502
